-1.46555e+09, -1.40674, 2.82142, -1.33869, 2.89059, -1.40674, 2.82142
0.261818, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
0.336847, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
0.386817, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
0.461812, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
0.536814, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
0.561821, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
0.662577, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
0.686834, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
0.786821, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
0.861811, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
0.911817, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
0.986814, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.03682, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.11182, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.18681, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.23681, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.31181, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.38681, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.43681, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.53685, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.56183, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.66183, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.68684, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.78684, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.86182, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.91184, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
1.98686, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.03682, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.11181, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.18684, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.23682, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.31182, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.38685, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.43682, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.53681, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.56181, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.66182, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.68681, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.78681, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.86182, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.91182, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
2.98684, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
3.03681, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
3.11183, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
3.18684, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
3.23687, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
3.31181, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
3.38684, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
3.43682, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
3.53684, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
3.56183, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
3.66181, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
3.68681, -1.40674, 2.82142, -1.30764, 2.88945, -1.40674, 2.82142
3.78682, -1.416, 2.82156, -1.35092, 2.87348, -1.40968, 2.81906
3.86181, -1.44448, 2.82198, -1.37787, 2.87345, -1.43812, 2.82488
3.91181, -1.46346, 2.82227, -1.3829, 2.89855, -1.43979, 2.83148
3.98682, -1.49194, 2.8227, -1.41261, 2.88558, -1.46981, 2.83416
4.03685, -1.51094, 2.82298, -1.43892, 2.86724, -1.49329, 2.83427
4.11185, -1.5394, 2.82341, -1.46226, 2.8626, -1.54204, 2.8237
4.18682, -1.56788, 2.82383, -1.4674, 2.87012, -1.56286, 2.82709
4.23681, -1.58686, 2.82412, -1.49768, 2.87142, -1.57847, 2.82866
4.31183, -1.61534, 2.82455, -1.54529, 2.87382, -1.60025, 2.83197
4.38682, -1.64382, 2.82497, -1.56195, 2.85579, -1.63239, 2.82769
4.43681, -1.6628, 2.82526, -1.58206, 2.86401, -1.65062, 2.82789
4.53681, -1.70077, 2.82583, -1.62348, 2.87334, -1.71012, 2.81462
4.56189, -1.7103, 2.82597, -1.6393, 2.87398, -1.71837, 2.81636
4.66181, -1.74823, 2.82654, -1.67934, 2.87536, -1.74217, 2.8344
4.68681, -1.75772, 2.82668, -1.6842, 2.90047, -1.74451, 2.83608
4.78683, -1.7957, 2.82725, -1.72293, 2.87031, -1.78073, 2.83618
4.86181, -1.82418, 2.82768, -1.72846, 2.89124, -1.81698, 2.83338
4.91182, -1.84315, 2.82796, -1.77071, 2.89, -1.82804, 2.83851
4.98693, -1.87168, 2.82839, -1.80169, 2.87468, -1.85447, 2.83698
5.03681, -1.89062, 2.82868, -1.81562, 2.86758, -1.87304, 2.83588
5.11183, -1.91909, 2.8291, -1.84774, 2.88106, -1.91547, 2.82693
5.18684, -1.94758, 2.82953, -1.86306, 2.88875, -1.95146, 2.81698
