-1.46644e+09, -1.40965, 2.82146, -1.40551, 2.84788, -1.40674, 2.82142, 0.00291043, 0, -1.43115e-17, -1.7119e-17, 
0.518055, -1.40965, 2.82146, -1.40551, 2.84788, -1.40674, 2.82142, 0.00291043, 0, -1.47451e-17, -1.71646e-17, 
0.592895, -1.40965, 2.82146, -1.40084, 2.77551, -1.40674, 2.82142, 0.00291043, 0, -1.47451e-17, -1.71413e-17, 
0.668111, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.38778e-17, -1.73846e-17, 
0.718188, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.47451e-17, -1.73421e-17, 
0.793028, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.47451e-17, -1.74895e-17, 
0.842899, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.43115e-17, -1.74589e-17, 
0.918151, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.47451e-17, -1.75458e-17, 
0.992956, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.47451e-17, -1.72639e-17, 
1.04287, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.51788e-17, -1.72487e-17, 
1.14285, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.51788e-17, -1.69262e-17, 
1.16812, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.51788e-17, -1.69058e-17, 
1.26809, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.51788e-17, -1.72585e-17, 
1.34288, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.56125e-17, -1.72485e-17, 
1.39313, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.51788e-17, -1.73842e-17, 
1.4682, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.51788e-17, -1.73238e-17, 
1.5181, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.51788e-17, -1.7397e-17, 
1.59292, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.51788e-17, -1.73355e-17, 
1.66806, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.47451e-17, -1.71455e-17, 
1.71817, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.47451e-17, -1.7213e-17, 
1.79293, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.47451e-17, -1.73653e-17, 
1.84289, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.43115e-17, -1.73287e-17, 
1.91803, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.47451e-17, -1.71351e-17, 
1.99319, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.51788e-17, -1.68219e-17, 
2.04295, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.56125e-17, -1.67725e-17, 
2.14319, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.51788e-17, -1.62135e-17, 
2.16791, -1.40965, 2.82146, -1.38027, 2.82841, -1.40674, 2.82142, 0.00291043, 0, -1.60462e-17, -1.62721e-17, 
